Gene_set,Term,Term_Name,Overlap,term_size,query_size,P-value,Adjusted P-value,Genes,significant,description,effective_domain_size,precision,recall,query,parents
GO:BP,GO:1903707,negative regulation of hemopoiesis,3,116,65,0.03257935794653896,0.037057089607437685,1021;1029;4609,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of hemopoiesis."" [GO_REF:0000058, GOC:pad, GOC:PARL, GOC:TermGenie, PMID:20080761]",19241,0.046153846153846156,0.02586206896551724,query_1,"['GO:0002683', 'GO:0010721', 'GO:0030097', 'GO:0051241', 'GO:1903706']"
GO:BP,GO:0030163,protein catabolic process,9,1022,65,0.032660915187560084,0.03710589181071915,1017;1029;23198;29882;4193;5713;5970;64682;7345,True,"""The chemical reactions and pathways resulting in the breakdown of a protein by the destruction of the native, active configuration, with or without the hydrolysis of peptide bonds."" [GOC:mah]",19241,0.13846153846153847,0.008806262230919765,query_1,"['GO:0009057', 'GO:0019538']"
GO:BP,GO:0055007,cardiac muscle cell differentiation,3,117,65,0.033222541865037765,0.037624642338393646,2274;8841;983,True,"""The process in which a cardiac muscle precursor cell acquires specialized features of a cardiac muscle cell. Cardiac muscle cells are striated muscle cells that are responsible for heart contraction."" [GOC:devbiol, GOC:mtg_heart]",19241,0.046153846153846156,0.02564102564102564,query_1,"['GO:0035051', 'GO:0048738', 'GO:0051146']"
GO:BP,GO:0060251,regulation of glial cell proliferation,2,38,65,0.03327429306801688,0.037624642338393646,5925;7157,True,"""Any process that modulates the frequency, rate or extent of glial cell proliferation."" [GOC:dph, GOC:tb]",19241,0.03076923076923077,0.05263157894736842,query_1,"['GO:0014009', 'GO:0042127']"
GO:BP,GO:0050678,regulation of epithelial cell proliferation,5,363,65,0.03461072204171341,0.039043822749758955,1019;1021;1028;4609;5925,True,"""Any process that modulates the frequency, rate or extent of epithelial cell proliferation."" [GOC:ai]",19241,0.07692307692307693,0.013774104683195593,query_1,"['GO:0042127', 'GO:0050673']"
GO:BP,GO:0070979,protein K11-linked ubiquitination,2,39,65,0.034856723063401526,0.039275180916508765,29882;64682,True,"""A protein ubiquitination process in which ubiquitin monomers are attached to a protein, and then ubiquitin polymers are formed by linkages between lysine residues at position 11 of the ubiquitin monomers. K11-linked polyubiquitination targets the substrate protein for degradation. The anaphase-promoting complex promotes the degradation of mitotic regulators by assembling K11-linked polyubiquitin chains."" [GOC:jsg, GOC:pr, GOC:sp, PMID:18485873, PMID:20655260, PMID:21113135]",19241,0.03076923076923077,0.05128205128205128,query_1,['GO:0000209']
GO:BP,GO:0009887,animal organ morphogenesis,9,1037,65,0.035443213215156755,0.03947272005400288,1051;1874;2195;2274;4193;4609;5970;7157;83852,True,"""Morphogenesis of an animal organ. An organ is defined as a tissue or set of tissues that work together to perform a specific function or functions. Morphogenesis is the process in which anatomical structures are generated and organized. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions."" [GOC:dgh, GOC:go_curators, ISBN:0471245208, ISBN:0721662544]",19241,0.13846153846153847,0.008678881388621022,query_1,"['GO:0009653', 'GO:0048513']"
GO:BP,GO:0014911,positive regulation of smooth muscle cell migration,2,40,65,0.036465736669159,0.040470644164615766,2195;4193,True,"""Any process that activates, maintains or increases the frequency, rate or extent of smooth muscle cell migration."" [CL:0000192, GOC:mtg_muscle]",19241,0.03076923076923077,0.05,query_1,"['GO:0014909', 'GO:0014910', 'GO:0030335']"
GO:BP,GO:0043065,positive regulation of apoptotic process,6,524,65,0.038008623506721004,0.042037187288539356,1020;1029;1869;3725;4609;7157,True,"""Any process that activates or increases the frequency, rate or extent of cell death by apoptotic process."" [GOC:jl, GOC:mtg_apoptosis]",19241,0.09230769230769231,0.011450381679389313,query_1,"['GO:0006915', 'GO:0042981', 'GO:0043068']"
GO:BP,GO:0003206,cardiac chamber morphogenesis,3,124,65,0.03840995474664131,0.04243217095141042,2274;4193;7157,True,"""The process in which a cardiac chamber is generated and organized. A cardiac chamber is an enclosed cavity within the heart."" [GOC:mtg_heart]",19241,0.046153846153846156,0.024193548387096774,query_1,"['GO:0003007', 'GO:0003205', 'GO:0009653']"
GO:BP,GO:0002573,myeloid leukocyte differentiation,4,238,65,0.03850671380605385,0.04249016695840425,1021;1051;4609;5925,True,"""The process in which a relatively unspecialized myeloid precursor cell acquires the specialized features of any cell of the myeloid leukocyte lineage."" [GOC:add, PMID:16551251]",19241,0.06153846153846154,0.01680672268907563,query_1,"['GO:0002521', 'GO:0030099']"
GO:BP,GO:0014014,negative regulation of gliogenesis,2,42,65,0.03951404382433736,0.043218518107918664,5925;7157,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of gliogenesis, the formation of mature glia."" [GOC:ef]",19241,0.03076923076923077,0.047619047619047616,query_1,"['GO:0014013', 'GO:0042063', 'GO:0050768']"
GO:BP,GO:1990776,response to angiotensin,2,42,65,0.03951404382433736,0.043218518107918664,2195;5970,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an angiotensin stimulus. Angiotensin is any of three physiologically active peptides (angiotensin II, III, or IV) processed from angiotensinogen."" [PMID:22982863]",19241,0.03076923076923077,0.047619047619047616,query_1,['GO:0043434']
GO:BP,GO:0050767,regulation of neurogenesis,5,377,65,0.03951404382433736,0.043218518107918664,1020;29882;5925;5970;7157,True,"""Any process that modulates the frequency, rate or extent of neurogenesis, the generation of cells in the nervous system."" [GOC:ai]",19241,0.07692307692307693,0.013262599469496022,query_1,"['GO:0022008', 'GO:0051960', 'GO:0060284']"
GO:BP,GO:0042307,positive regulation of protein import into nucleus,2,42,65,0.03951404382433736,0.043218518107918664,8841;983,True,"""Any process that activates or increases the frequency, rate or extent of movement of proteins from the cytoplasm into the nucleus."" [GOC:jl]",19241,0.03076923076923077,0.047619047619047616,query_1,"['GO:0006606', 'GO:0042306', 'GO:0046824', 'GO:0090316', 'GO:1900182']"
GO:BP,GO:0033036,macromolecule localization,18,2997,65,0.03951404382433736,0.043218518107918664,1020;1025;1026;1029;1387;26993;3009;3012;3838;4193;5925;5948;7157;8607;8841;898;9134;983,True,"""Any process in which a macromolecule is transported to, or maintained in, a specific location."" [GOC:mah]",19241,0.27692307692307694,0.006006006006006006,query_1,['GO:0051179']
GO:BP,GO:1903131,mononuclear cell differentiation,6,531,65,0.03979611715524913,0.043218518107918664,1021;1029;1051;4609;5925;7157,True,"""The process in which a relatively unspecialized cell acquires the specialized features of a mononuclear cell."" [CL:0000842, GO_REF:0000086, GOC:TermGenie, PMID:24759906]",19241,0.09230769230769231,0.011299435028248588,query_1,['GO:0002521']
GO:BP,GO:0045646,regulation of erythrocyte differentiation,2,43,65,0.04104166203831531,0.044369364365746275,1021;2113,True,"""Any process that modulates the frequency, rate or extent of erythrocyte differentiation."" [GOC:go_curators]",19241,0.03076923076923077,0.046511627906976744,query_1,"['GO:0030218', 'GO:0045637']"
GO:BP,GO:1990000,amyloid fibril formation,2,43,65,0.04104166203831531,0.044369364365746275,1029;4193,True,"""The generation of amyloid fibrils, insoluble fibrous protein aggregates exhibiting beta sheet structure, from proteins."" [GOC:cvs, GOC:jj, GOC:ppm, GOC:sj, PMID:21148556, PMID:22817896, PMID:28937655, PMID:29654159]",19241,0.03076923076923077,0.046511627906976744,query_1,"['GO:0019538', 'GO:0097435']"
GO:BP,GO:0019661,glucose catabolic process to lactate via pyruvate,1,3,65,0.04258568565512257,0.044777938914477185,7157,True,"""The anaerobic enzymatic chemical reactions and pathways resulting in the breakdown of glucose to lactate, via canonical glycolysis, yielding energy in the form of adenosine triphosphate (ATP)."" [GOC:jl]",19241,0.015384615384615385,0.3333333333333333,query_1,"['GO:0019659', 'GO:0019660']"
GO:BP,GO:2000120,positive regulation of sodium-dependent phosphate transport,1,3,65,0.04258568565512257,0.044777938914477185,1051,True,"""Any process that activates or increases the frequency, rate or extent of sodium-dependent phosphate transport."" [GOC:BHF]",19241,0.015384615384615385,0.3333333333333333,query_1,"['GO:0044341', 'GO:0051050', 'GO:2000118']"
GO:BP,GO:1902947,regulation of tau-protein kinase activity,1,3,65,0.04258568565512257,0.044777938914477185,5925,True,"""Any process that modulates the frequency, rate or extent of tau-protein kinase activity."" [GO_REF:0000059, GOC:sjp, GOC:TermGenie, PMID:15897157, PMID:22986780]",19241,0.015384615384615385,0.3333333333333333,query_1,['GO:0071900']
GO:BP,GO:0120187,positive regulation of protein localization to chromatin,1,3,65,0.04258568565512257,0.044777938914477185,1025,True,"""Any process that activates or increases the frequency, rate or extent of protein localization to chromatin."" [PMID:20889714, PMID:29899453]",19241,0.015384615384615385,0.3333333333333333,query_1,"['GO:0071168', 'GO:1903829', 'GO:1905634']"
GO:BP,GO:0019660,glycolytic fermentation,1,3,65,0.04258568565512257,0.044777938914477185,7157,True,"""Fermentation that includes the anaerobic conversion of glucose to pyruvate via the glycolytic pathway."" [GOC:curators]",19241,0.015384615384615385,0.3333333333333333,query_1,['GO:0006113']
GO:BP,GO:2000111,positive regulation of macrophage apoptotic process,1,3,65,0.04258568565512257,0.044777938914477185,1029,True,"""Any process that activates or increases the frequency, rate or extent of macrophage apoptotic process."" [GOC:BHF, GOC:mtg_apoptosis]",19241,0.015384615384615385,0.3333333333333333,query_1,"['GO:0033034', 'GO:0071888', 'GO:2000108', 'GO:2000109']"
GO:BP,GO:0038161,prolactin signaling pathway,1,3,65,0.04258568565512257,0.044777938914477185,5970,True,"""The series of molecular signals initiated by the binding of the peptide hormone prolactin to its receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:nhn, GOC:signaling, PMID:21664429]",19241,0.015384615384615385,0.3333333333333333,query_1,"['GO:0009755', 'GO:0019221']"
GO:BP,GO:0070494,regulation of thrombin-activated receptor signaling pathway,1,3,65,0.04258568565512257,0.044777938914477185,3925,True,"""Any process that modulates the frequency, rate or extent of a thrombin-activated receptor signaling pathway activity. A thrombin receptor signaling pathway is the series of molecular signals generated as a consequence of a thrombin-activated receptor binding to one of its physiological ligands."" [GOC:mah]",19241,0.015384615384615385,0.3333333333333333,query_1,"['GO:0008277', 'GO:0070493']"
GO:BP,GO:0007127,meiosis I,3,130,65,0.04258568565512257,0.044777938914477185,8900;898;9134,True,"""The first meiotic nuclear division in which homologous chromosomes are paired and segregated from each other, producing two haploid daughter nuclei."" [GOC:dph, GOC:jl, GOC:mtg_cell_cycle, PMID:9334324]",19241,0.046153846153846156,0.023076923076923078,query_1,"['GO:0061982', 'GO:0140013']"
GO:BP,GO:0019659,glucose catabolic process to lactate,1,3,65,0.04258568565512257,0.044777938914477185,7157,True,"""The anaerobic enzymatic chemical reactions and pathways resulting in the breakdown of glucose to lactate, and possibly ethanol, yielding energy in the form of adenosine triphosphate (ATP)."" [GOC:jl]",19241,0.015384615384615385,0.3333333333333333,query_1,"['GO:0006007', 'GO:0006089', 'GO:0006113']"
GO:BP,GO:0051097,negative regulation of helicase activity,1,3,65,0.04258568565512257,0.044777938914477185,7157,True,"""Any process that stops or reduces the activity of a helicase."" [GOC:ai]",19241,0.015384615384615385,0.3333333333333333,query_1,"['GO:0032780', 'GO:0043086']"
GO:BP,GO:0007412,axon target recognition,1,3,65,0.04258568565512257,0.044777938914477185,7345,True,"""The process in which an axon recognizes and binds to a set of cells with which it may form stable connections."" [ISBN:0878932437]",19241,0.015384615384615385,0.3333333333333333,query_1,"['GO:0007154', 'GO:0007409']"
GO:BP,GO:1901003,negative regulation of fermentation,1,3,65,0.04258568565512257,0.044777938914477185,7157,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of fermentation."" [GOC:TermGenie]",19241,0.015384615384615385,0.3333333333333333,query_1,"['GO:0006113', 'GO:0009892', 'GO:0043465']"
GO:BP,GO:0019045,latent virus replication,1,3,65,0.04258568565512257,0.044777938914477185,3725,True,"""Any process required for latent viral replication in a cell."" [ISBN:0781702534]",19241,0.015384615384615385,0.3333333333333333,query_1,"['GO:0016032', 'GO:0019042']"
GO:BP,GO:1990785,response to water-immersion restraint stress,1,3,65,0.04258568565512257,0.044777938914477185,4193,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of water immersion while being held immobile."" [PMID:10882227]",19241,0.015384615384615385,0.3333333333333333,query_1,['GO:0035902']
GO:BP,GO:0055011,atrial cardiac muscle cell differentiation,1,3,65,0.04258568565512257,0.044777938914477185,2274,True,"""The process in which a relatively unspecialized cell acquires specialized features of a cardiac muscle cell in the atrium. Cardiac muscle cells are striated muscle cells that are responsible for heart contraction. The atrium is the part of the heart that receives blood into the organ."" [GOC:devbiol, GOC:mtg_heart]",19241,0.015384615384615385,0.3333333333333333,query_1,['GO:0055007']
GO:BP,GO:0055014,atrial cardiac muscle cell development,1,3,65,0.04258568565512257,0.044777938914477185,2274,True,"""The process whose specific outcome is the progression of an atrial cardiac muscle cell over time, from its formation to the mature state. Cardiac muscle cells are striated muscle cells that are responsible for heart contraction. The atrium is the part of the heart that receives blood into the organ."" [GOC:devbiol]",19241,0.015384615384615385,0.3333333333333333,query_1,"['GO:0055011', 'GO:0055013']"
